latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
45.47836161388891,9.229221525,190.7262,0.00000,247,2024,8.992
45.47836386111111,9.22922065,190.9268,0.00833,247,2024,8.993
45.478369369444444,9.229219633333333,190.9417,0.01667,247,2024,8.971
45.47837029722223,9.229217172222222,190.6608,0.02500,247,2024,8.962
45.478371700000004,9.229217572222222,190.7124,0.03333,247,2024,8.944
45.47837218888889,9.229217222222223,190.6239,0.04167,247,2024,8.935
45.47837265277778,9.229217961111111,190.579,0.05000,247,2024,8.906
45.47837310277778,9.229218077777778,190.644,0.05833,247,2024,8.969
45.47837349444445,9.229219036111113,190.7185,0.06667,247,2024,8.976
45.478373558333345,9.22921923611111,190.7735,0.07500,247,2024,8.989
45.47837368888891,9.22921955277778,190.8729,0.08333,247,2024,8.982
45.47837383611111,9.229219305555556,190.9324,0.09167,247,2024,9.000
45.47837399722223,9.229219297222222,190.9803,0.10000,247,2024,8.992
45.47837393333333,9.229219655555555,190.9902,0.10833,247,2024,9.006
45.47837382777779,9.229220180555556,191.008,0.11667,247,2024,9.093
45.47837374722222,9.229220402777775,191.0204,0.12500,247,2024,9.114
45.47837385277778,9.229220502777778,191.0288,0.13333,247,2024,9.093
45.47837389166668,9.229220416666667,191.0226,0.14167,247,2024,9.028
45.47837395555555,9.229220383333333,191.0265,0.15000,247,2024,8.983
45.47837400277778,9.229220341666666,191.0211,0.15833,247,2024,9.005
45.47837408055556,9.229220283333333,191.001,0.16667,247,2024,9.018
45.47837411944445,9.229220297222223,190.9942,0.17500,247,2024,9.055
45.47837420555556,9.229220438888891,191.0081,0.18333,247,2024,9.051
45.47837424722223,9.229220752777778,191.0048,0.19167,247,2024,9.052
45.47837427777778,9.229221050000001,191.0259,0.20000,247,2024,9.047
45.478374311111104,9.229221252777778,191.0328,0.20833,247,2024,9.021
45.47837435000001,9.22922138888889,191.0435,0.21667,247,2024,9.037
45.478374352777784,9.229221486111111,191.0512,0.22500,247,2024,9.084
45.47837439166668,9.229221672222222,191.071,0.23333,247,2024,9.056
45.47837439166668,9.229221905555555,191.0858,0.24167,247,2024,9.069
45.478374394444444,9.229222197222223,191.1023,0.25000,247,2024,9.073
45.47837438611112,9.229222288888888,191.1034,0.25833,247,2024,9.061
45.478374375,9.229222286111112,191.1072,0.26667,247,2024,9.074
45.47837438611112,9.229222286111112,191.099,0.27500,247,2024,9.117
45.478374375,9.229222341666667,191.1056,0.28333,247,2024,9.126
45.47837438611112,9.229222386111111,191.1078,0.29167,247,2024,9.147
45.47837437777778,9.229222369444445,191.1045,0.30000,247,2024,9.143
45.478374394444444,9.229222425,191.1064,0.30833,247,2024,9.167
45.47837439166668,9.229222458333334,191.1103,0.31667,247,2024,9.125
45.478374394444444,9.22922257777778,191.1146,0.32500,247,2024,9.122
45.4783744,9.229222605555556,191.1222,0.33333,247,2024,9.161
45.47837439722222,9.229222652777779,191.13,0.34167,247,2024,9.176
45.47837441111111,9.229222694444445,191.1353,0.35000,247,2024,9.212
45.47837441388889,9.229222749999998,191.1462,0.35833,247,2024,9.231
45.478374416666675,9.229222825,191.1532,0.36667,247,2024,9.196
45.478374422222224,9.229222861111113,191.1564,0.37500,247,2024,9.144
45.478374416666675,9.229222880555556,191.1492,0.38333,247,2024,9.094
45.47837441944446,9.22922286388889,191.1441,0.39167,247,2024,9.121
45.478374425000005,9.229222902777778,191.1433,0.40000,247,2024,9.153
45.47837442777779,9.229222886111112,191.1418,0.40833,247,2024,9.184
45.47837441944446,9.229222869444445,191.14,0.41667,247,2024,9.194
45.47837440833334,9.229222833333333,191.1418,0.42500,247,2024,9.195
45.4783744,9.22922285,191.1417,0.43333,247,2024,9.192
45.478374394444444,9.229222822222225,191.1407,0.44167,247,2024,9.243
45.478374388888895,9.22922280277778,191.1404,0.45000,247,2024,9.211
45.47837438333333,9.229222791666666,191.1364,0.45833,247,2024,9.247
45.47837438611112,9.229222775,191.1355,0.46667,247,2024,9.302
45.47837438611112,9.229222755555556,191.1334,0.47500,247,2024,9.282
45.47837437777778,9.229222741666668,191.1323,0.48333,247,2024,9.280
45.47837437222222,9.229222694444445,191.1326,0.49167,247,2024,9.297
45.47837436944444,9.229222641666667,191.1303,0.50000,247,2024,9.309
45.47837436666667,9.22922263611111,191.132,0.50833,247,2024,9.336
45.47837436388889,9.229222602777778,191.1292,0.51667,247,2024,9.315
45.478374361111115,9.229222550000001,191.1271,0.52500,247,2024,9.325
45.478374361111115,9.229222500000002,191.1272,0.53333,247,2024,9.330
45.47837435833334,9.229222455555558,191.124,0.54167,247,2024,9.310
45.478374355555566,9.229222425,191.1221,0.55000,247,2024,9.363
45.47837435000001,9.229222413888891,191.1218,0.55833,247,2024,9.360
45.47837434722222,9.229222344444445,191.1216,0.56667,247,2024,9.314
45.47837435000001,9.229222305555554,191.1241,0.57500,247,2024,9.387
45.47837434722222,9.2292223,191.127,0.58333,247,2024,9.392
45.47837434722222,9.229222277777776,191.125,0.59167,247,2024,9.364
45.47837434722222,9.229222255555555,191.1262,0.60000,247,2024,9.363
45.47837434166667,9.229222244444443,191.1273,0.60833,247,2024,9.403
45.47837433888889,9.229222225000001,191.1246,0.61667,247,2024,9.424
45.478374336111116,9.229222222222223,191.1262,0.62500,247,2024,9.477
45.47837433055556,9.229222208333333,191.1249,0.63333,247,2024,9.497
45.47837432777778,9.229222216666667,191.1258,0.64167,247,2024,9.528
45.47837432222223,9.229222219444445,191.1241,0.65000,247,2024,9.510
45.47837431944446,9.229222191666667,191.124,0.65833,247,2024,9.496
45.47837431388889,9.229222177777778,191.1248,0.66667,247,2024,9.552
45.47837431388889,9.229222158333334,191.1251,0.67500,247,2024,9.521
45.478374311111104,9.229222161111114,191.1276,0.68333,247,2024,9.530
45.478374311111104,9.229222152777778,191.1289,0.69167,247,2024,9.561
45.47837431666668,9.229222122222223,191.128,0.70000,247,2024,9.501
45.47837431666668,9.229222108333335,191.1293,0.70833,247,2024,9.529
45.47837431666668,9.229222122222223,191.1322,0.71667,247,2024,9.526
45.47837431666668,9.229222111111111,191.1341,0.72500,247,2024,9.541
45.47837431388889,9.22922211666667,191.1355,0.73333,247,2024,9.542
45.47837431666668,9.229222127777778,191.1378,0.74167,247,2024,9.622
45.47837431388889,9.229222127777778,191.1391,0.75000,247,2024,9.595
45.478374311111104,9.229222125000001,191.1391,0.75833,247,2024,9.600
45.478374311111104,9.22922211388889,191.1393,0.76667,247,2024,9.575
45.47837431388889,9.229222100000001,191.1387,0.77500,247,2024,9.546
45.478374311111104,9.229222094444445,191.1389,0.78333,247,2024,9.542
45.478374311111104,9.229222094444445,191.1391,0.79167,247,2024,9.534
45.478374308333336,9.229222094444445,191.1378,0.80000,247,2024,9.523
45.478374308333336,9.229222100000001,191.1378,0.80833,247,2024,9.555
45.478374305555555,9.229222100000001,191.1381,0.81667,247,2024,9.541
45.4783743,9.229222100000001,191.1375,0.82500,247,2024,9.564
45.4783743,9.229222086111111,191.1369,0.83333,247,2024,9.587
45.478374297222224,9.229222086111111,191.1377,0.84167,247,2024,9.594
45.47837429444445,9.229222102777777,191.139,0.85000,247,2024,9.608
45.478374291666675,9.22922211666667,191.1401,0.85833,247,2024,9.597
45.478374288888894,9.229222108333335,191.1411,0.86667,247,2024,9.524
45.478374286111105,9.22922211666667,191.1422,0.87500,247,2024,9.524
45.478374283333345,9.229222119444444,191.1434,0.88333,247,2024,9.550
45.478374283333345,9.22922211666667,191.1427,0.89167,247,2024,9.596
45.478374283333345,9.22922211388889,191.1438,0.90000,247,2024,9.614
45.478374283333345,9.229222111111111,191.1448,0.90833,247,2024,9.597
45.478374280555556,9.229222105555557,191.1457,0.91667,247,2024,9.550
45.478374283333345,9.229222097222223,191.1467,0.92500,247,2024,9.600
45.478374283333345,9.229222102777777,191.148,0.93333,247,2024,9.607
45.478374283333345,9.229222102777777,191.1494,0.94167,247,2024,9.599
45.478374283333345,9.229222097222223,191.1501,0.95000,247,2024,9.576
45.478374283333345,9.229222091666669,191.1499,0.95833,247,2024,9.589
45.478374280555556,9.229222083333335,191.1495,0.96667,247,2024,9.577
45.478374280555556,9.229222069444445,191.1491,0.97500,247,2024,9.629
45.47837427777778,9.229222058333333,191.1495,0.98333,247,2024,9.624
45.478374280555556,9.229222055555555,191.149,0.99167,247,2024,9.627
45.478374280555556,9.229222041666668,191.1488,1.00000,247,2024,9.602
45.478374283333345,9.229222050000002,191.1485,1.00833,247,2024,9.616
45.478374286111105,9.229222050000002,191.1484,1.01667,247,2024,9.633
45.478374286111105,9.229222055555555,191.1482,1.02500,247,2024,9.659
45.478374286111105,9.229222052777779,191.1478,1.03333,247,2024,9.669
45.478374288888894,9.229222047222223,191.1478,1.04167,247,2024,9.774
45.478374288888894,9.229222041666668,191.1468,1.05000,247,2024,9.741
45.478374291666675,9.22922202777778,191.1457,1.05833,247,2024,9.718
45.47837429444445,9.229222016666665,191.1452,1.06667,247,2024,9.680
45.47837429444445,9.229222005555556,191.1448,1.07500,247,2024,9.692
45.478374297222224,9.229221994444444,191.1444,1.08333,247,2024,9.668
45.478374297222224,9.229221986111112,191.1436,1.09167,247,2024,9.698
45.478374297222224,9.229221983333332,191.143,1.10000,247,2024,9.761
45.4783743,9.229221983333332,191.1428,1.10833,247,2024,9.786
45.4783743,9.229221986111112,191.1426,1.11667,247,2024,9.762
45.4783743,9.229221980555556,191.1418,1.12500,247,2024,9.762
45.47837430277778,9.229221975,191.1412,1.13333,247,2024,9.731
45.47837430277778,9.229221975,191.1402,1.14167,247,2024,9.750
45.47837430277778,9.229221969444444,191.1396,1.15000,247,2024,9.735
45.478374305555555,9.229221969444444,191.139,1.15833,247,2024,9.723
45.478374305555555,9.22922196388889,191.1388,1.16667,247,2024,9.705
45.478374305555555,9.229221955555554,191.1382,1.17500,247,2024,9.730
45.478374305555555,9.229221955555554,191.1383,1.18333,247,2024,9.732
45.478374308333336,9.229221952777777,191.1381,1.19167,247,2024,9.733
45.478374311111104,9.229221947222223,191.1377,1.20000,247,2024,9.750
45.478374311111104,9.229221944444445,191.1371,1.20833,247,2024,9.798
45.478374311111104,9.229221936111111,191.1366,1.21667,247,2024,9.786
45.47837431388889,9.229221933333333,191.1364,1.22500,247,2024,9.784
45.47837431388889,9.229221930555555,191.1359,1.23333,247,2024,9.767
45.47837431388889,9.229221919444445,191.1356,1.24167,247,2024,9.790
45.47837431388889,9.229221911111111,191.1355,1.25000,247,2024,9.799
45.47837431388889,9.229221908333333,191.1356,1.25833,247,2024,9.848
45.47837431388889,9.229221908333333,191.1357,1.26667,247,2024,9.852
45.47837431666668,9.229221905555555,191.1359,1.27500,247,2024,9.869
45.47837431666668,9.229221894444445,191.1356,1.28333,247,2024,9.882
45.47837431666668,9.229221888888889,191.1354,1.29167,247,2024,9.929
45.47837431944446,9.229221883333333,191.135,1.30000,247,2024,9.927
45.47837431944446,9.229221880555556,191.1347,1.30833,247,2024,9.923
45.47837432222223,9.229221877777778,191.1344,1.31667,247,2024,9.928
45.47837432222223,9.229221872222222,191.1345,1.32500,247,2024,9.928
45.47837432222223,9.229221872222222,191.1344,1.33333,247,2024,9.938
45.47837432222223,9.229221872222222,191.1342,1.34167,247,2024,9.961
45.47837432222223,9.229221875,191.1342,1.35000,247,2024,9.977
45.47837432222223,9.229221872222222,191.1341,1.35833,247,2024,9.960
45.47837432222223,9.229221872222222,191.1339,1.36667,247,2024,9.976
45.47837432222223,9.229221872222222,191.1335,1.37500,247,2024,9.982
45.47837431944446,9.229221872222222,191.1335,1.38333,247,2024,9.952
45.47837431944446,9.229221872222222,191.1336,1.39167,247,2024,9.990
45.47837431944446,9.229221869444444,191.1334,1.40000,247,2024,9.967
45.47837431666668,9.229221866666666,191.1334,1.40833,247,2024,9.993
45.47837431666668,9.229221866666666,191.1332,1.41667,247,2024,9.990
45.47837431666668,9.229221869444444,191.1334,1.42500,247,2024,10.016
45.47837431666668,9.229221869444444,191.1334,1.43333,247,2024,9.977
45.47837431666668,9.229221869444444,191.1335,1.44167,247,2024,9.970
45.47837431666668,9.229221872222222,191.1337,1.45000,247,2024,9.992
45.47837431388889,9.229221872222222,191.1337,1.45833,247,2024,10.012
45.47837431388889,9.229221872222222,191.1337,1.46667,247,2024,9.990
45.47837431388889,9.229221869444444,191.1335,1.47500,247,2024,10.013
45.47837431388889,9.229221869444444,191.1334,1.48333,247,2024,10.044
45.47837431388889,9.229221869444444,191.1334,1.49167,247,2024,10.062
45.47837431388889,9.229221869444444,191.1335,1.50000,247,2024,10.101
45.47837431388889,9.229221869444444,191.1336,1.50833,247,2024,10.051
45.47837431388889,9.229221869444444,191.1335,1.51667,247,2024,10.051
45.47837431388889,9.229221866666666,191.1338,1.52500,247,2024,10.078
45.47837431388889,9.229221863888888,191.1337,1.53333,247,2024,10.071
45.47837431388889,9.229221863888888,191.1339,1.54167,247,2024,10.095
45.478374311111104,9.229221866666666,191.1343,1.55000,247,2024,10.083
45.478374311111104,9.229221866666666,191.1345,1.55833,247,2024,10.094
45.478374311111104,9.22922186111111,191.1346,1.56667,247,2024,10.076
45.478374311111104,9.229221858333334,191.1346,1.57500,247,2024,10.085
45.478374311111104,9.229221858333334,191.1348,1.58333,247,2024,10.097
45.478374311111104,9.229221852777778,191.1348,1.59167,247,2024,10.119
45.478374311111104,9.22922185,191.1347,1.60000,247,2024,10.135
45.478374311111104,9.22922185,191.1347,1.60833,247,2024,10.099
45.478374311111104,9.22922185,191.1344,1.61667,247,2024,10.100
45.478374311111104,9.229221844444444,191.134,1.62500,247,2024,10.131
45.478374311111104,9.229221841666666,191.1337,1.63333,247,2024,10.120
45.478374311111104,9.229221836111112,191.1335,1.64167,247,2024,10.100
45.478374311111104,9.229221836111112,191.1334,1.65000,247,2024,10.110
45.478374311111104,9.229221830555556,191.1331,1.65833,247,2024,10.128
45.478374311111104,9.229221827777778,191.1328,1.66667,247,2024,10.126
45.478374311111104,9.229221827777778,191.1326,1.67500,247,2024,10.138
45.478374311111104,9.229221822222222,191.1328,1.68333,247,2024,10.154
45.478374311111104,9.229221816666668,191.1328,1.69167,247,2024,10.175
45.478374311111104,9.22922181388889,191.1327,1.70000,247,2024,10.178
45.478374311111104,9.229221811111112,191.1329,1.70833,247,2024,10.157
45.478374311111104,9.22922181388889,191.1329,1.71667,247,2024,10.153
45.47837431388889,9.229221811111112,191.1328,1.72500,247,2024,10.162
45.47837431388889,9.22922181388889,191.133,1.73333,247,2024,10.171
45.47837431388889,9.229221816666668,191.1332,1.74167,247,2024,10.146
45.47837431388889,9.22922181388889,191.1333,1.75000,247,2024,10.143
45.47837431388889,9.229221816666668,191.1334,1.75833,247,2024,10.167
45.47837431388889,9.229221816666668,191.1332,1.76667,247,2024,10.163
45.47837431388889,9.229221816666668,191.1331,1.77500,247,2024,10.153
45.47837431388889,9.22922181388889,191.1331,1.78333,247,2024,10.180
45.47837431388889,9.22922181388889,191.1331,1.79167,247,2024,10.161
45.47837431388889,9.229221811111112,191.133,1.80000,247,2024,10.159
45.47837431388889,9.229221811111112,191.1329,1.80833,247,2024,10.159
45.47837431388889,9.229221811111112,191.133,1.81667,247,2024,10.162
45.47837431388889,9.22922181388889,191.133,1.82500,247,2024,10.203
45.47837431388889,9.229221816666668,191.1329,1.83333,247,2024,10.182
45.47837431388889,9.229221816666668,191.1328,1.84167,247,2024,10.166
45.47837431388889,9.229221819444446,191.1327,1.85000,247,2024,10.187
45.47837431388889,9.229221819444446,191.1327,1.85833,247,2024,10.140
45.47837431388889,9.229221825,191.1328,1.86667,247,2024,10.134
45.47837431388889,9.229221825,191.1327,1.87500,247,2024,10.121
45.47837431388889,9.229221825,191.1327,1.88333,247,2024,10.125
45.47837431388889,9.229221827777778,191.1327,1.89167,247,2024,10.137
45.47837431388889,9.229221827777778,191.1326,1.90000,247,2024,10.129
45.47837431388889,9.229221825,191.1323,1.90833,247,2024,10.104
45.47837431388889,9.229221825,191.1319,1.91667,247,2024,10.112
45.47837431388889,9.229221822222222,191.1318,1.92500,247,2024,10.105
45.47837431388889,9.229221822222222,191.1318,1.93333,247,2024,10.092
45.47837431388889,9.229221825,191.1316,1.94167,247,2024,10.105
45.47837431388889,9.229221825,191.1315,1.95000,247,2024,10.092
45.47837431388889,9.229221825,191.1315,1.95833,247,2024,10.100
45.47837431388889,9.229221825,191.1314,1.96667,247,2024,10.114
45.478374311111104,9.229221825,191.1312,1.97500,247,2024,10.096
45.47837431388889,9.229221825,191.1311,1.98333,247,2024,10.106
45.478374311111104,9.229221825,191.1308,1.99167,247,2024,10.095
45.478374311111104,9.229221825,191.1306,2.00000,247,2024,10.109
45.478374311111104,9.229221825,191.1304,2.00833,247,2024,10.113
45.478374311111104,9.229221825,191.1304,2.01667,247,2024,10.126
45.478374311111104,9.229221822222222,191.1302,2.02500,247,2024,10.148
45.478374311111104,9.229221825,191.1303,2.03333,247,2024,10.100
45.478374308333336,9.229221822222222,191.1302,2.04167,247,2024,10.102
45.478374308333336,9.229221822222222,191.1301,2.05000,247,2024,10.146
45.478374308333336,9.229221819444446,191.1299,2.05833,247,2024,10.103
45.478374308333336,9.229221819444446,191.1298,2.06667,247,2024,10.121
45.478374311111104,9.229221819444446,191.1295,2.07500,247,2024,10.129
45.478374311111104,9.229221819444446,191.1295,2.08333,247,2024,10.129
45.478374311111104,9.229221819444446,191.1295,2.09167,247,2024,10.110
45.478374311111104,9.229221816666668,191.1294,2.10000,247,2024,10.095
45.478374311111104,9.22922181388889,191.1294,2.10833,247,2024,10.125
45.478374311111104,9.22922181388889,191.1293,2.11667,247,2024,10.097
45.478374308333336,9.22922181388889,191.1291,2.12500,247,2024,10.127
45.478374308333336,9.22922181388889,191.1289,2.13333,247,2024,10.110
45.478374308333336,9.22922181388889,191.1289,2.14167,247,2024,10.105
45.478374308333336,9.22922181388889,191.1288,2.15000,247,2024,10.077
